DY
143
7
damageDealt;damageDealtChampions;damageTaken;kills;deaths;assists;totalCC
Jayce;115412.87121212124;16543.992424242424;17607.67424242423;5.053030303030306;5.6439393939394025;5.7803030303030365;6.833333333333338;1
Jhin;149831.68421052632;17287.228070175443;16309.24561403509;5.105263157894736;5.438596491228071;8.350877192982454;17.21052631578947;5
Jinx;138784.27397260274;16191.424657534248;14928.684931506847;6.095890410958903;4.917808219178082;6.616438356164384;13.575342465753424;5
Kai'Sa;130642.504895105;17113.41258741259;15930.96923076925;7.227972027972038;5.019580419580415;6.430769230769239;3.086713286713291;5
Kalista;110995.79310344828;12861.931034482759;16607.827586206895;4.793103448275862;5.965517241379312;6.137931034482759;12.75862068965517;5
Karma;53617.96999999998;11648.865000000002;14320.035;2.419999999999995;5.219999999999996;11.380000000000003;21.430000000000014;2
Karthus;169582.00561797756;25213.966292134828;22822.308988764056;7.455056179775281;6.747191011235957;8.634831460674162;15.07865168539327;2
Kassadin;109187.13580246913;15514.493827160495;21190.987654320983;5.209876543209881;4.098765432098766;4.839506172839509;15.543209876543218;3
Katarina;111455.16666666666;18264.511904761905;21263.642857142855;8.166666666666666;5.999999999999997;5.892857142857138;2.190476190476189;3
Kayle;102987.18181818184;10653.090909090908;18482.727272727272;2.818181818181818;5.90909090909091;5.818181818181818;7.045454545454544;1
Kayn;141129.1287878788;15562.49242424242;28933.071969696968;6.670454545454558;5.897727272727279;6.583333333333343;12.643939393939396;1
Kennen;99574.32954545453;15501.227272727278;18364.931818181816;4.204545454545455;5.102272727272725;5.545454545454544;20.409090909090903;2
Kha'Zix;138220.67000000004;15972.939999999995;27350.245000000006;7.429999999999998;5.594999999999996;5.609999999999992;7.919999999999993;3
Kindred;151417.202247191;17274.022471910117;24908.022471910113;7.314606741573032;5.887640449438202;8.02247191011236;7.988764044943818;5
Kled;120331.29310344825;17447.120689655174;31081.741379310348;6.241379310344828;5.586206896551726;8.10344827586207;7.344827586206898;1
Kog'Maw;157195.66666666666;25401.0;19593.777777777777;8.666666666666666;7.0;6.0;9.333333333333332;5
LeBlanc;98578.17266187053;18271.539568345328;19616.10791366906;6.417266187050351;4.5467625899280515;6.431654676258983;15.410071942446043;3
Lee Sin;126599.95883777241;12537.198547215488;25377.86924939468;6.5181598062954045;5.125907990314767;8.220338983050839;16.331719128329276;1
Leona;27409.827586206902;6599.758620689655;16874.620689655174;2.1379310344827585;5.396551724137934;12.137931034482762;35.46551724137933;4
Lissandra;110017.38235294113;13273.470588235294;17103.529411764706;3.529411764705881;5.411764705882353;6.588235294117647;31.882352941176475;2
Lucian;126111.14912280707;17031.07894736841;18104.915204678353;5.885964912280706;5.318713450292405;6.883040935672524;3.5233918128655004;5
Lulu;21698.056910569107;6401.739837398379;11194.162601626012;1.9105691056910565;4.308943089430895;12.512195121951219;25.91056910569105;6
Lux;53210.48558758313;12590.139689578715;10744.319290465628;3.5410199556541055;4.893569844789359;11.243902439024387;41.87361419068737;2
Malphite;89204.83333333331;12184.833333333332;16421.541666666668;3.0416666666666674;4.416666666666667;5.5;28.499999999999996;4
Malzahar;127480.88888888892;15025.569444444445;12475.958333333336;3.361111111111109;4.680555555555558;6.486111111111111;45.05555555555554;2
Maokai;88679.72000000002;14157.08;26609.159999999996;2.7600000000000007;5.240000000000002;9.079999999999998;54.760000000000005;4
Master Yi;148002.13333333333;14641.519999999993;24432.10666666667;7.453333333333334;6.053333333333337;4.693333333333335;3.426666666666667;3
Miss Fortune;132568.3076923077;19308.884615384617;18497.80769230769;6.499999999999999;6.230769230769231;7.4230769230769225;8.692307692307692;5
Wukong;127336.125;18848.5;22087.125;6.875;7.625;6.625;14.5;1
Mordekaiser;111109.21052631577;16502.315789473683;17485.526315789477;4.473684210526316;5.631578947368421;6.421052631578946;10.210526315789474;1
Morgana;46126.835820895525;10699.66791044776;15519.05597014926;2.7276119402985097;5.444029850746274;12.167910447761185;44.31343283582089;2
Nami;15821.439560439554;6960.241758241758;10870.763736263747;1.8351648351648326;4.53846153846153;12.714285714285689;18.04395604395602;6
Nasus;115843.53846153847;13344.384615384617;25384.923076923074;3.615384615384615;4.6923076923076925;6.230769230769232;12.53846153846154;1
Nautilus;37082.46556473829;8406.92561983471;16779.35261707988;2.51790633608815;5.931129476584025;11.573002754820937;47.316804407713526;4
Neeko;118852.18376068372;16311.90170940171;16577.354700854703;4.6196581196581095;5.367521367521354;6.880341880341864;46.79059829059835;2
Nidalee;150719.91964285716;16429.410714285714;24958.72321428572;7.598214285714288;5.5625000000000036;7.223214285714287;3.6785714285714275;3
Nocturne;133452.6111111111;13048.277777777777;21900.777777777777;5.666666666666667;5.444444444444445;6.111111111111111;130.83333333333331;3
Nunu & Willump;129906.53846153847;9755.653846153846;35569.07692307692;2.8846153846153846;4.961538461538463;11.000000000000002;30.19230769230769;4
Olaf;140878.06122448982;14723.38775510204;27813.867346938772;6.193877551020409;5.122448979591836;6.591836734693876;12.806122448979592;1
Orianna;120013.30232558138;14792.837209302326;14433.360465116284;3.825581395348841;4.558139534883726;8.046511627906984;16.930232558139533;2
Ornn;96611.85714285714;13050.095238095239;23350.90476190476;3.047619047619047;5.0;7.523809523809524;36.047619047619044;4
Pantheon;94326.5;14017.449999999999;17151.649999999998;5.800000000000001;6.3;4.25;16.849999999999994;1
Poppy;106410.5625;15865.979166666666;24778.145833333336;3.8749999999999996;5.291666666666667;7.937500000000001;31.5625;4
Pyke;51850.68640350884;10514.506578947377;20097.62938596493;6.390350877193001;5.3728070175438685;7.66885964912282;20.616228070175506;6
Quinn;111799.375;16148.125;17924.0625;6.125;6.25;5.0;21.0625;5
Rakan;16927.959409594085;7046.453874538747;12938.653136531366;1.9372693726937233;4.9446494464944655;13.494464944649453;22.91512915129152;6
Rammus;123443.27586206894;11994.862068965518;27256.3275862069;4.206896551724139;5.137931034482758;9.879310344827589;36.41379310344827;4
Rek'Sai;130140.88934426231;12515.139344262296;26819.663934426226;6.622950819672132;5.049180327868853;6.8483606557377055;18.91393442622952;1
Renekton;129321.58659217876;14350.223463687149;27264.921787709496;4.9497206703910654;4.709497206703916;4.581005586592183;17.988826815642458;1
Rengar;151796.8749999999;17058.692307692312;25504.846153846145;8.336538461538463;5.798076923076921;5.538461538461536;9.490384615384617;3
Riven;128346.33183856495;14860.174887892375;20934.78026905829;5.9999999999999964;5.340807174887885;3.941704035874436;23.78026905829596;1
Rumble;99370.5542168675;16023.337349397592;18306.590361445782;4.939759036144576;5.012048192771083;5.614457831325302;11.891566265060236;1
Ryze;145348.7196029776;17700.55086848635;17950.665012406942;5.009925558312657;4.995037220843669;5.602977667493795;22.980148883374696;2
Sejuani;123368.50769230764;12429.603076923077;29895.116923076926;4.283076923076917;4.366153846153846;10.83076923076922;26.307692307692296;4
Shaco;135460.86046511625;14497.91860465116;21728.90697674418;7.3604651162790775;5.313953488372098;7.406976744186055;21.011627906976745;3
Shen;82234.53191489361;10706.851063829787;20015.042553191488;3.404255319148935;4.085106382978723;9.489361702127658;24.27659574468085;4
Shyvana;156045.7368421052;17005.789473684206;29115.947368421053;6.368421052631579;5.7894736842105265;7.0;4.578947368421052;1
Singed;118139.25925925926;15132.851851851852;24415.629629629628;3.2962962962962967;5.259259259259258;7.0740740740740735;32.925925925925924;4
Sion;91720.18181818184;12737.212121212122;25151.939393939392;3.2727272727272716;4.878787878787876;8.787878787878785;39.15151515151515;4
Sivir;154108.8423236514;16958.02282157675;15226.462655601656;5.205394190871355;4.7655601659750895;7.84647302904562;1.2717842323651425;5
Skarner;123982.78260869568;9072.30434782609;20743.499999999996;4.673913043478259;4.021739130434783;7.826086956521738;29.93478260869566;1
Sona;30947.888888888887;10637.728395061731;13308.518518518513;2.6049382716049405;5.172839506172844;11.148148148148147;11.04938271604938;6
Soraka;20510.692307692305;6265.846153846154;12032.692307692312;1.1648351648351645;5.241758241758237;13.879120879120874;34.79120879120878;6
Swain;101720.81818181819;16169.545454545456;26058.636363636368;4.6818181818181825;5.863636363636364;5.863636363636363;30.22727272727273;2
Sylas;127203.0368509213;17799.316582914587;21951.958123953096;6.0435510887772175;5.654941373534339;6.5343383584589585;20.731993299832517;2
Syndra;129955.92499999997;16695.4875;15068.512499999999;5.224999999999998;5.125000000000001;5.675000000000001;24.662499999999998;2
Tahm Kench;69318.51470588233;13356.029411764704;24290.573529411762;3.9411764705882337;5.191176470588233;7.235294117647055;30.91176470588236;6
Taliyah;133935.42696629217;18936.646067415735;20379.30898876404;7.393258426966296;5.393258426966292;8.713483146067416;14.32584269662922;2
Talon;131563.0676691729;18594.428571428565;19853.834586466168;8.112781954887222;5.571428571428575;5.067669172932334;2.939849624060151;3
Taric;33134.24999999999;4290.700000000001;17027.95;1.4999999999999998;4.2;10.7;17.249999999999996;6
Teemo;139309.65789473685;25296.894736842103;20059.499999999996;6.736842105263158;5.815789473684209;5.605263157894736;35.26315789473684;5
Thresh;17232.690095846647;6548.43130990415;14862.878594249209;1.8785942492012777;5.4185303514377;13.089456869009574;29.571884984025555;6
Tristana;139615.25766871168;17062.380368098147;16493.055214723925;7.306748466257665;4.723926380368094;5.963190184049082;5.147239263803682;5
Trundle;135637.62068965516;11831.241379310344;32515.20689655173;4.620689655172415;5.137931034482758;9.344827586206897;22.448275862068968;1
Tryndamere;177847.54545454547;16016.454545454546;31799.909090909092;3.9999999999999996;7.363636363636363;2.0;8.181818181818182;1
Twisted Fate;115268.6315789474;14225.184210526315;17535.02631578948;4.421052631578949;5.078947368421051;6.999999999999999;29.53947368421052;2
Twitch;143355.10714285716;21592.96428571429;22971.35714285714;7.6428571428571415;6.8928571428571415;7.500000000000002;17.357142857142858;5
Udyr;124047.86666666667;9642.466666666665;21268.266666666666;5.466666666666667;5.133333333333333;4.866666666666667;18.53333333333333;1
Urgot;114743.91666666669;13332.104166666668;20605.166666666664;4.458333333333332;4.979166666666666;4.1875;16.833333333333332;1
Varus;119407.50877192983;15960.684210526317;15300.991228070168;6.210526315789475;5.66666666666667;6.315789473684207;22.70175438596491;5
Vayne;104887.25570776251;14730.602739726026;17422.054794520547;5.630136986301367;5.342465753424658;5.2054794520547985;9.48858447488585;5
Veigar;125790.98484848483;15273.4696969697;14994.333333333334;5.333333333333332;5.212121212121213;6.030303030303034;25.272727272727266;2
Vel'Koz;97273.40000000004;19124.290909090912;13214.309090909095;4.509090909090908;4.999999999999999;7.836363636363637;20.72727272727273;2
Vi;133925.8229166667;11817.302083333336;19727.395833333336;5.500000000000001;4.9791666666666625;7.208333333333332;20.510416666666664;1
Viktor;143896.83333333334;20738.233333333334;15264.13333333334;5.200000000000001;5.533333333333334;6.299999999999998;14.733333333333333;2
Vladimir;136236.19905213267;19755.028436018976;26774.21327014217;5.497630331753555;4.99052132701422;5.417061611374406;3.6445497630331785;2
Volibear;114017.51724137932;12672.758620689656;26846.86206896552;4.896551724137932;4.724137931034482;5.758620689655173;25.62068965517241;1
Warwick;154604.66666666666;13820.388888888889;32975.22222222222;7.500000000000001;4.333333333333333;7.999999999999998;25.611111111111107;1
Xayah;150456.4973821989;18498.701570680638;15587.10471204189;6.662303664921456;4.8638743455497355;6.866492146596851;14.196335078534032;5
Xerath;83699.10909090911;16093.218181818187;12354.763636363637;4.272727272727271;5.054545454545455;7.618181818181819;20.07272727272727;2
Xin Zhao;121078.41428571429;11986.728571428572;25371.257142857143;5.171428571428568;5.371428571428568;7.114285714285712;16.385714285714283;1
Yasuo;143333.17771084336;14449.819277108438;19108.810240963838;5.316265060240951;5.822289156626502;5.1777108433734895;17.057228915662645;1
Yorick;115026.84999999998;14096.649999999998;23177.000000000004;3.2000000000000006;6.2;3.9999999999999996;6.1;1
Zac;111754.19999999998;10887.119999999999;32917.12;3.4000000000000004;4.120000000000001;10.600000000000001;33.6;4
Zed;112051.20853080568;18433.84834123222;17534.402843601896;7.4028436018957295;5.132701421800946;4.649289099526067;4.6113744075829395;3
Ziggs;146738.0;17758.391304347828;14028.086956521738;4.391304347826087;5.173913043478262;5.652173913043478;12.043478260869566;2
Zilean;91952.693877551;11912.816326530608;15343.544217687077;3.0272108843537384;4.37414965986394;9.551020408163259;18.10884353741497;6
Zoe;113444.81707317074;18742.60975609756;15383.000000000005;5.548780487804876;4.414634146341463;7.134146341463411;25.512195121951216;2
Zyra;48389.65853658536;15505.58536585366;13108.292682926825;3.3658536585365866;5.512195121951222;9.536585365853663;33.85365853658537;2
